"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","group"
"SMARCA4",1587.06898410226,-0.082198720493205,0.177731798591399,-0.462487417247028,0.643731823600684,0.858057303118338,"Stable"
"POLR2J4",19.3778380594536,0.18239273539198,0.394461263392659,0.462384402015213,0.64380568290724,0.858057303118338,"Stable"
"LINC01091",5.66016673059947,0.308025767660439,0.666198641563727,0.4623632479007,0.643820850305856,0.858057303118338,"Stable"
"INPP4B",250.516325220546,0.138613185358254,0.299817960222727,0.462324489351076,0.643848640384892,0.858057303118338,"Stable"
"HDAC11",329.386064523144,-0.0594400450363056,0.128548721660972,-0.462393124321141,0.643799429098932,0.858057303118338,"Stable"
"EIF3LP2",83.1607544570453,-0.178371623353062,0.385881659761085,-0.462244366481421,0.643906090472436,0.858068688845427,"Stable"
"AK8",19.9858653626893,0.181147335951887,0.392054002183235,0.462046899006592,0.644047688639896,0.858192199983822,"Stable"
"CCNT2-AS1",9.66857518249381,-0.234200981498946,0.507211196148994,-0.461742531074075,0.644265967311016,0.858417861214443,"Stable"
"YJEFN3",47.956630125399,0.166473848737894,0.36059063800467,0.461669913725652,0.644318049664234,0.85842206555995,"Stable"
"LRP12",543.287823393206,-0.0703074916568195,0.152326768047664,-0.461557036612368,0.644399010447531,0.858464740949274,"Stable"
"RIPK3",20.4103488542971,0.185816004138457,0.40268574200841,0.461441726771086,0.644481720453396,0.858509739985941,"Stable"
"ZSCAN21",90.1343460000961,-0.0894547057372204,0.194102210570797,-0.4608639204786,0.644896238433492,0.858647263577182,"Stable"
"TSPAN14",806.389174263138,-0.064468119087642,0.140154284724878,-0.459979651811519,0.645530826103622,0.858647263577182,"Stable"
"SPOCD1",609.300827634359,0.099510940241918,0.216540218815049,0.459549458232109,0.645839644135646,0.858647263577182,"Stable"
"SMPD2",78.306853132295,-0.0850204632107999,0.184836987596887,-0.45997537785144,0.645533893900905,0.858647263577182,"Stable"
"SLC9A3-AS1",201.906115258766,-0.186989224922512,0.406734210078633,-0.459733212228108,0.645707727331467,0.858647263577182,"Stable"
"SELENOI",291.419755301083,0.067794318056394,0.14742782802036,0.45984749939497,0.645625686312799,0.858647263577182,"Stable"
"RRP7BP",133.08455320608,-0.0798011703403555,0.17366536752478,-0.459511136145027,0.645867156926444,0.858647263577182,"Stable"
"RAB22A",1209.3284674786,0.0511078226054319,0.111246650184255,0.459409991409029,0.645939774660511,0.858647263577182,"Stable"
"PSMC1P3",12.4933911226186,-0.189835755564932,0.412226349707937,-0.460513394399535,0.645147759495804,0.858647263577182,"Stable"
"POP1",192.856071830641,-0.0995430210556342,0.216475353145432,-0.45983535589273,0.645634403318619,0.858647263577182,"Stable"
"PLPPR2",936.806476701729,-0.0732441834792426,0.159403002120892,-0.459490615011715,0.645881889977902,0.858647263577182,"Stable"
"PASK",62.6521029673792,0.101864372552004,0.220895434967852,0.461142950133075,0.644696048891896,0.858647263577182,"Stable"
"ORC5",247.46716607344,0.0646381267504397,0.140374715053811,0.460468444945098,0.645180016052388,0.858647263577182,"Stable"
"MRPL44",325.511187575668,0.0533014393301243,0.115966524336278,0.459627807552131,0.645783395877098,0.858647263577182,"Stable"
"LPCAT4",380.121528708896,-0.0684200488915544,0.148603880993518,-0.460418990635507,0.645215506147385,0.858647263577182,"Stable"
"IFITM4P",6.81790946017445,-0.36558564182217,0.795174994371934,-0.459754952569813,0.645692120699717,0.858647263577182,"Stable"
"HOXC9",8.41755360928013,0.408548905229174,0.889090812976228,0.459513133266509,0.645865723109857,0.858647263577182,"Stable"
"FDX1",229.044149516403,0.0853446716893097,0.185806465963674,0.459320246185593,0.646004210841767,0.858647263577182,"Stable"
"EXOC3",1081.8508615581,-0.0458525142416742,0.0997397473353777,-0.459721580078741,0.645716077709153,0.858647263577182,"Stable"
"DTYMK",209.112858385698,-0.113989663477122,0.247243224007268,-0.461042618801037,0.644768028538897,0.858647263577182,"Stable"
"CTU2",175.842136793378,0.084217644231718,0.18288204535833,0.460502528100591,0.645155557290916,0.858647263577182,"Stable"
"CTTN",9530.54105659767,0.0382146897500831,0.0829961024549292,0.460439570289888,0.645200737389106,0.858647263577182,"Stable"
"CRY1",268.096922216792,0.0776822344348458,0.168599815024222,0.460749226941237,0.644978532661894,0.858647263577182,"Stable"
"CISD1",227.135457896605,-0.0894746996192475,0.194627665970831,-0.459722409827681,0.64571548205533,0.858647263577182,"Stable"
"CHROMR",104.392474460561,-0.0922191897928543,0.200093499277724,-0.460880489000078,0.644884350645531,0.858647263577182,"Stable"
"CALU",24942.738004094,0.074632875006853,0.162320657477126,0.459786672669005,0.645669350228578,0.858647263577182,"Stable"
"ARR3",10.6674049075289,-0.342817404572745,0.74628749862286,-0.459363724041141,0.645972993840517,0.858647263577182,"Stable"
"ANKS3",296.710930417758,-0.0555064637633597,0.120436444239594,-0.460877636448118,0.644886397323366,0.858647263577182,"Stable"
"AC009126.1",14.7944355941026,-0.22810972452937,0.496400771940617,-0.459527336425371,0.645855526109247,0.858647263577182,"Stable"
"CDK16",1596.43928731225,0.0365832332869511,0.0797069629694707,0.458971612065601,0.646254551883894,0.858914939232098,"Stable"
"RNF138",111.890219805506,-0.0723631172122666,0.157731259827806,-0.45877473679767,0.646395938305623,0.859037777425554,"Stable"
"NHLRC1",41.1420293876388,-0.171568881980671,0.374094062054424,-0.458624980675877,0.646503494557358,0.859079940711122,"Stable"
"AC092155.2",411.485559521647,0.0705012628918226,0.153733433540652,0.45859421251513,0.646525593453956,0.859079940711122,"Stable"
"FBXW8",524.958719463586,-0.0963128100750994,0.210120157971583,-0.458370158317343,0.64668652734492,0.859228710508643,"Stable"
"ESS2",315.153752868058,0.0523423321748812,0.114320065501906,0.457857786776799,0.64705461623561,0.859652676196712,"Stable"
"LINC02482",7.68554157925767,0.252138699351838,0.551065902645145,0.457547270011734,0.647277734225819,0.859883989323238,"Stable"
"MRPL18",597.783356984883,0.068655901573959,0.150114996612956,0.457355381694313,0.647415629058289,0.860002060253458,"Stable"
"PTGES3P1",55.9066255039047,-0.103712731693337,0.226845588940211,-0.457195276213515,0.647530693362171,0.860054402057867,"Stable"
"LRRC8C",252.7958403733,-0.0839179545337428,0.183561980094817,-0.457164138730666,0.647553072167821,0.860054402057867,"Stable"
"MARCHF5",702.144598992515,-0.0610940622117636,0.133674423155513,-0.457036288390701,0.647644962764696,0.860111336893997,"Stable"
"ZBTB8OSP2",5.41416133187933,-0.515893182327605,1.12922465432361,-0.456856109501627,0.647774472870796,0.86021822029353,"Stable"
"PTPN2P1",4.85340466469672,0.323197178538064,0.707872087116462,0.456575678601225,0.647976063951174,0.860381435713158,"Stable"
"NAV1",3818.36959069907,0.0882531788517315,0.193305069615541,0.456548703183294,0.64799545691158,0.860381435713158,"Stable"
"RPL14",10001.5182330627,-0.0552204664385255,0.120976985153488,-0.456454311276357,0.648063318296788,0.860406425994487,"Stable"
"NCOR1",2780.6679269886,0.0634436995086087,0.139063656478234,0.456220561973636,0.648231380791519,0.860542657272249,"Stable"
"LINC01535",12.33767619484,0.400581923560386,0.878131814124757,0.456175163132713,0.648264024004977,0.860542657272249,"Stable"
"LINC02018",6.20887878009953,0.273886970678179,0.60073951880994,0.4559163532653,0.648450129458563,0.860724581733279,"Stable"
"CSTF1",544.876096627568,-0.0805531188462777,0.176765342730887,-0.455706518041347,0.648601034260665,0.860859758385912,"Stable"
"TAS1R3",8.58341516631969,-0.235615419133909,0.517179380954694,-0.455577750796971,0.648693645474769,0.860917549913376,"Stable"
"WDR90",292.202671575721,0.0722382112273848,0.158634643657889,0.455374750191221,0.648839657400526,0.861020927942619,"Stable"
"HSF2BP",18.1176934549794,-0.181866628857491,0.399474413450288,-0.455264774749142,0.648918764900841,0.861020927942619,"Stable"
"AC244090.1",24.852361919296,-0.141734243637334,0.311277057530949,-0.455331481097807,0.648870781238487,0.861020927942619,"Stable"
"ZNF23",36.5574258338711,0.125685475478939,0.276116165868919,0.455190571994998,0.648972142640418,0.861026636617222,"Stable"
"SNX5P1",5.95025815290517,-0.301424085307942,0.662493176706903,-0.454984437434133,0.649120434964899,0.861131509398894,"Stable"
"SNAP23",706.072331679029,0.0725499376169443,0.159469953065208,0.454944246376484,0.649149349860916,0.861131509398894,"Stable"
"RRBP1",14178.4431512076,0.0833793580669794,0.183332818324372,0.45479777613769,0.649254730305945,0.861202215391534,"Stable"
"CTDSPL2",471.346977607478,-0.0570984187604675,0.125564515334716,-0.454733716832822,0.649300821042988,0.861202215391534,"Stable"
"ERG",4.60152841986019,0.343305799214525,0.755939046819948,0.454144815853512,0.649724598802359,0.861634020104866,"Stable"
"AP002748.4",26.7429121318908,0.157302391887487,0.346361928528366,0.454156126673155,0.64971645837988,0.861634020104866,"Stable"
"AC092171.3",14.9723428460137,-0.186891312966065,0.411706626604984,-0.453942931419902,0.649869902518988,0.861761578089007,"Stable"
"YBEY",201.240070214348,0.088858258416036,0.195819803632923,0.45377564867038,0.649990312208882,0.861856108502482,"Stable"
"EIF4BP2",16.672442836815,0.18830424843657,0.415098177074372,0.453637859274031,0.650089499524908,0.861857357500719,"Stable"
"DCAF17",412.368659301263,-0.0634598211204306,0.139870148580484,-0.453705252796773,0.650040985709149,0.861857357500719,"Stable"
"ZNF816",86.3724726614321,-0.105720969771309,0.233165735926885,-0.453415547318926,0.650249543241897,0.861892018393054,"Stable"
"VPS41",2216.27352894376,-0.0581625070882249,0.128329608272856,-0.453227496530332,0.650384934734038,0.861892018393054,"Stable"
"RPS15AP12",15.9625914030366,0.207146454483749,0.457008104903349,0.453266478780629,0.650356867617718,0.861892018393054,"Stable"
"RPL4P2",16.3185824972597,-0.174148404205958,0.38427057495578,-0.453192140007071,0.650410391765406,0.861892018393054,"Stable"
"PNPO",138.743206202498,-0.0786865803610287,0.173615606190703,-0.453222968185231,0.65038819516259,0.861892018393054,"Stable"
"FAM184B",6.2206063512754,0.35109245192962,0.774236595251409,0.453469203190549,0.65021091457913,0.861892018393054,"Stable"
"EMC6",10.0297956689185,-0.22743493624152,0.502196974618841,-0.452879941011472,0.650635195697195,0.86212480239463,"Stable"
"OSBPL8",4812.90102640443,-0.101155045133542,0.223411823664017,-0.452773910863672,0.650711551650419,0.862160864952923,"Stable"
"AC026403.1",2751.69374223754,0.108587584155468,0.239977194360505,0.45249126461718,0.650915112834445,0.862365450024944,"Stable"
"HOXB6",43.5204016295708,0.300262598138635,0.663863534197794,0.452295664200729,0.651055999053768,0.862446474033568,"Stable"
"FAXC",4.31094523657307,-0.396188050624287,0.875999223390522,-0.452269865138529,0.651074582420895,0.862446474033568,"Stable"
"AC010260.1",5.32197589058374,0.299305834851269,0.662441252629813,0.451822457709359,0.651396889717848,0.862808276468341,"Stable"
"SKA3",11.460435520731,0.232149636073165,0.514048518408262,0.451610359255602,0.651549705836603,0.862941618932992,"Stable"
"PTMAP4",21.6544324441749,0.155937093743533,0.345340278760758,0.451546209156685,0.651595928619224,0.862941618932992,"Stable"
"STIL",95.8677564303593,-0.102310738206627,0.226765616421818,-0.45117394700753,0.651864185220755,0.863231725390456,"Stable"
"BMS1P12",13.4648448695583,0.198418670126165,0.439914703134064,0.451038959854217,0.651961469727417,0.86329539519755,"Stable"
"RNF166",123.610734025249,-0.0677316370581477,0.150234018481734,-0.450840879733127,0.65210423571527,0.863419275196167,"Stable"
"RPL7AP6",2184.65010344709,-0.060320950535057,0.133991190517311,-0.45018594358458,0.652576370834332,0.863513913974722,"Stable"
"RPL21P39",463.126598319184,0.0921201140085201,0.204425263925517,0.450629791247742,0.65225639149796,0.863513913974722,"Stable"
"NRIP1",1027.96447249836,-0.062536083627529,0.138971927131377,-0.449990763734682,0.652717100435039,0.863513913974722,"Stable"
"LAMA5",1113.28749219597,-0.0939877839287402,0.20858957044717,-0.450587168511115,0.652287116369693,0.863513913974722,"Stable"
"HEATR5B",708.148316314204,0.042589871978028,0.0946288765488914,0.450072678988462,0.652658035962962,0.863513913974722,"Stable"
"GRAMD1A",771.437930503506,-0.0770861444490317,0.171233445167549,-0.45018158907919,0.652579510407844,0.863513913974722,"Stable"
"GPBP1L1",1225.78563045655,0.044303873309875,0.0983971445759899,0.450255680698743,0.652526091611952,0.863513913974722,"Stable"
"GOLGA6L4",440.142188078524,0.0766539304504874,0.170289558991251,0.450138757211919,0.652610392267474,0.863513913974722,"Stable"
"BLCAP",1231.80936953347,0.065201862777185,0.144768432259931,0.450387296175973,0.652431203488912,0.863513913974722,"Stable"
"APOO",66.5646054684753,-0.112678801818854,0.250371933030064,-0.450045659891613,0.652677517670026,0.863513913974722,"Stable"
"AL132800.1",5.22467702899153,-0.311377352023058,0.69176030162994,-0.450123187597472,0.652621618137338,0.863513913974722,"Stable"
"HEXIM2",30.7375893760393,-0.144268332080191,0.320785369704792,-0.449734762570239,0.652901702477344,0.863627892789883,"Stable"
"AL606834.1",12.913078111526,0.222540661573172,0.494765564267823,0.449790118078443,0.652861783904877,0.863627892789883,"Stable"
"ZNF267",124.233701466128,0.086027556157019,0.191418241309668,0.449421933711362,0.653127311736874,0.863861189930151,"Stable"
"AKIP1",523.061638496933,0.0567806166698804,0.126406100110565,0.449192061302544,0.653293113796889,0.864015353653431,"Stable"
"XRCC6",4672.63481060055,-0.04046395380308,0.0901571641328698,-0.448815734082385,0.653564587539902,0.864136317037239,"Stable"
"THAP12P1",5.31886945143148,-0.293897035825185,0.655260897703457,-0.448519111784677,0.653778596315321,0.864136317037239,"Stable"
"SERPINB9P1",34.5979565111709,-0.381164663974107,0.849583171643377,-0.448649027777712,0.653684860265946,0.864136317037239,"Stable"
"LRRC46",16.1498886225727,0.219366806894213,0.488877820633189,0.44871499101778,0.653637269036324,0.864136317037239,"Stable"
"GAS8",140.2234606347,-0.0982331020273545,0.218947506477953,-0.448660519626635,0.653676569013067,0.864136317037239,"Stable"
"CASP16P",4.17789361280595,-0.417643465775835,0.93074272525078,-0.448720634011192,0.653633197788751,0.864136317037239,"Stable"
"B4GALT3",272.93428146541,0.0729160369244514,0.162558469268655,0.448552679245185,0.653754376440178,0.864136317037239,"Stable"
"AC136777.1",85.4584148133298,-0.163778935726726,0.364767444142451,-0.448995485635407,0.653434913209124,0.864136317037239,"Stable"
"ZNF707",220.636328828385,0.0691682441261098,0.154386391282551,0.448020343966206,0.654138514398356,0.86415633123403,"Stable"
"UBR1",886.312755271768,0.0468089650536297,0.104398345598743,0.448368839421469,0.653887026558835,0.86415633123403,"Stable"
"PRKXP1",6.98863540619742,0.537442624064888,1.19875585848552,0.448333678839225,0.653912398017156,0.86415633123403,"Stable"
"POLR1B",271.912141787151,-0.0645783470265276,0.144120433921537,-0.448085988012538,0.654091140105533,0.86415633123403,"Stable"
"CDHR4",10.3094536529136,0.264826293725722,0.591073381414941,0.448043004561917,0.65412216043948,0.86415633123403,"Stable"
"AL031717.1",7.33372215683124,-0.275968191223006,0.615864612549824,-0.44809879574089,0.654081897128554,0.86415633123403,"Stable"
"AC145285.2",15.7398674694358,0.194251881626539,0.433440196706351,0.448163052487127,0.65403552564449,0.86415633123403,"Stable"
"SNRNP35",193.583397816286,0.0708195143283936,0.15819190763393,0.447681018502388,0.654383422548834,0.864349706287683,"Stable"
"RPL4",30230.2196848068,-0.0699364682272266,0.156203101628201,-0.447727781959743,0.654349668812936,0.864349706287683,"Stable"
"LYPD5",16.5182251545187,-0.334508776005825,0.747333624912638,-0.44760300467536,0.654439734289019,0.864359013708284,"Stable"
"SYT11",2234.05192750929,0.063807687459981,0.142620565420099,0.447394716687812,0.654590089821839,0.864492519828692,"Stable"
"POMZP3",126.318008699322,-0.104399171671281,0.233913326758579,-0.446315620909582,0.655369274091751,0.865395328190083,"Stable"
"PARP15",15.5792006815686,-0.1796001185791,0.402413870876252,-0.446306977908148,0.655375516472688,0.865395328190083,"Stable"
"API5P1",44.5627215804736,-0.114998948884664,0.257704720582809,-0.44624308248832,0.655421665488163,0.865395328190083,"Stable"
"TNK1",97.6854441425635,0.196889767098325,0.441452560866517,0.446004360495394,0.655594096137599,0.865557861143364,"Stable"
"RPS21",2487.55049154477,0.0964008709126025,0.216244783029054,0.445795128845492,0.655745240793699,0.865652488397734,"Stable"
"IDE",948.230521540446,-0.0477811321221322,0.107188209883793,-0.445768542771017,0.655764447038717,0.865652488397734,"Stable"
"RPL29P11",930.360334897696,-0.08683923412704,0.194929870548266,-0.445489620871306,0.655965958814191,0.865788215406227,"Stable"
"LAMTOR5-AS1",8.77535784491058,-0.242486569325006,0.544248364762381,-0.44554395571014,0.655926701739955,0.865788215406227,"Stable"
"APH1B",699.410786388201,0.0765490848375328,0.171884142549629,0.445352803941355,0.656064813640499,0.865853554635365,"Stable"
